movie_ID,movie_title,duration,color,title_year,country,language,content_rating,budget_USD,gross_USD,net_USD,profitable,director_name,director_top20?,director_facebook?,director_facebook_likes,actor_1_name,actor_top20?,actor_1_facebook?,actor_1_facebook_likes,actor_2_name,actor_top20?,actor_2_facebook?,actor_2_facebook_likes,actor_3_name,actor_top20?,actor_3_facebook?,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook?,movie_facebook_likes;,facenumber_in_poster,num_voted_users,num_user_for_reviews,imdb_score,imdb_top_250
3089,Sugar Town,92,1,1999,UK,English,R,250000,177840,-72160,0,Allison Anders,0,1,99,Ally Sheedy,0,1,793,Rosanna Arquette,0,1,605,John Doe,0,1,181,1987,1,93,2,708,22,6.1,0
3090,Middle of Nowhere,97,1,2012,USA,English,R,200000,78030,-121970,0,Ava DuVernay,0,1,151,Omari Hardwick,0,1,1000,David Oyelowo,0,1,1000,Lorraine Toussaint,0,1,305,3021,1,569,2,1034,10,6.5,0
3091,Tadpole,78,1,2000,USA,English,PG-13,150000,2882062,2732062,1,Gary Winick,0,1,56,Bebe Neuwirth,0,1,376,Aaron Stanford,0,1,346,Ron Rifkin,0,1,184,1144,1,132,2,5178,101,6.3,0
3092,Your Sister's Sister,90,1,2011,USA,English,R,125000,1573712,1448712,1,Lynn Shelton,0,1,100,Mark Duplass,0,1,830,Mike Birbiglia,0,1,128,Mel Eslyn,0,1,9,973,1,3000,2,21618,62,6.7,0
3093,Super Size Me,100,1,2004,USA,English,PG,65000,11529368,11464368,1,Morgan Spurlock,0,1,293,Chemeeka Walker,0,0,0,Amanda Kearsan,0,0,0,Amelia Giancarlo,0,0,0,0,0,0,2,85028,404,7.3,0
3094,Pink Flamingos,108,1,1972,USA,English,NC-17,10000,180483,170483,1,John Waters,0,0,0,Divine,0,1,462,Mink Stole,0,1,143,Edith Massey,0,1,105,760,0,0,2,16792,183,6.1,0
3095,Harry Potter and the Half-Blood Prince,153,1,2009,UK,English,PG,250000000,301956980,51956980,1,David Yates,0,1,282,Alan Rickman,0,1,25000,Daniel Radcliffe,0,1,11000,Rupert Grint,0,1,10000,58753,1,10000,3,321795,973,7.5,0
3096,The Avengers,173,1,2012,USA,English,PG-13,220000000,623279547,403279547,1,Joss Whedon,0,0,0,Chris Hemsworth,0,1,26000,Robert Downey Jr.,1,1,21000,Scarlett Johansson,1,1,19000,87697,1,123000,3,995415,1722,8.1,1
3097,Iron Man 3,195,1,2013,USA,English,PG-13,200000000,408992272,208992272,1,Shane Black,0,1,1000,Robert Downey Jr.,1,1,21000,Jon Favreau,0,1,4000,Don Cheadle,0,1,3000,30426,1,95000,3,557489,1187,7.2,0
3098,Toy Story 3,103,1,2010,USA,English,G,200000000,414984497,214984497,1,Lee Unkrich,0,1,125,Tom Hanks,1,1,15000,John Ratzenberger,0,1,1000,Don Rickles,0,1,721,19085,1,30000,3,544884,733,8.3,1
3099,Iron Man,126,1,2008,USA,English,PG-13,140000000,318298180,178298180,1,Jon Favreau,0,1,4000,Robert Downey Jr.,1,1,21000,Jeff Bridges,0,1,12000,Jon Favreau,0,1,4000,39252,1,10000,3,696338,1055,7.9,0
3100,Guardians of the Galaxy,121,1,2014,USA,English,PG-13,170000000,333130696,163130696,1,James Gunn,0,1,571,Bradley Cooper,0,1,14000,Vin Diesel,0,1,14000,Djimon Hounsou,0,1,3000,32438,1,96000,3,682155,1097,8.1,1
3101,X-Men: First Class,132,1,2011,USA,English,PG-13,160000000,146405371,-13594629,0,Matthew Vaughn,0,1,905,Jennifer Lawrence,0,1,34000,Michael Fassbender,0,1,13000,Oliver Platt,0,1,1000,50983,1,54000,3,518537,698,7.8,0
3102,Alexander,206,1,2004,Germany,English,R,155000000,34293771,-120706229,0,Oliver Stone,1,0,0,Anthony Hopkins,1,1,12000,Angelina Jolie Pitt,0,1,11000,Brian Blessed,0,1,591,24598,0,0,3,138863,1390,5.5,0
3103,Harry Potter and the Order of the Phoenix,138,1,2007,UK,English,PG-13,150000000,292000866,142000866,1,David Yates,0,1,282,Robert Pattinson,0,1,21000,Daniel Radcliffe,0,1,11000,Fiona Shaw,0,1,687,33433,0,0,3,355137,1108,7.5,0
3104,Charlie and the Chocolate Factory,115,1,2005,USA,English,PG,150000000,206456431,56456431,1,Tim Burton,1,1,13000,Johnny Depp,1,1,40000,Christopher Lee,0,1,16000,David Kelly,0,1,588,57844,0,0,3,320284,1361,6.7,0
3105,Thor: The Dark World,112,1,2013,USA,English,PG-13,170000000,206360018,36360018,1,Alan Taylor,0,1,230,Chris Hemsworth,0,1,26000,Natalie Portman,0,1,20000,Anthony Hopkins,1,1,12000,59803,1,63000,3,414070,532,7.1,0
3106,Mission: Impossible - Ghost Protocol,133,1,2011,USA,English,PG-13,145000000,209364921,64364921,1,Brad Bird,0,1,663,Tom Cruise,1,1,10000,Jeremy Renner,0,1,10000,Michael Nyqvist,0,1,690,21768,1,35000,3,365104,512,7.4,0
3107,Sahara,124,1,2005,UK,English,PG-13,130000000,68642452,-61357548,0,Breck Eisner,0,1,42,Matthew McConaughey,0,1,11000,Rainn Wilson,0,1,973,Delroy Lindo,0,1,848,13073,0,0,3,77673,463,6,0
3108,The Twilight Saga: Breaking Dawn - Part 2,115,1,2012,USA,English,PG-13,120000000,292298923,172298923,1,Bill Condon,0,1,386,Robert Pattinson,0,1,21000,Kristen Stewart,0,1,17000,Taylor Lautner,0,1,12000,59177,1,65000,3,185394,329,5.5,0
3109,The Twilight Saga: Breaking Dawn - Part 2,115,1,2012,USA,English,PG-13,120000000,292298923,172298923,1,Bill Condon,0,1,386,Robert Pattinson,0,1,21000,Kristen Stewart,0,1,17000,Taylor Lautner,0,1,12000,59177,1,65000,3,185394,329,5.5,0
3110,Harry Potter and the Prisoner of Azkaban,142,1,2004,UK,English,PG,130000000,249358727,119358727,1,Alfonso Cuar?_n,0,0,0,Daniel Radcliffe,0,1,11000,Gary Oldman,0,1,10000,Rupert Grint,0,1,10000,33284,1,11000,3,382255,1504,7.8,0
3111,Megamind,95,1,2010,USA,English,PG,130000000,148337537,18337537,1,Tom McGrath,0,1,96,J.K. Simmons,1,1,24000,Brad Pitt,1,1,11000,Will Ferrell,1,1,8000,46120,1,13000,3,172754,187,7.3,0
3112,Pirates of the Caribbean: The Curse of the Black Pearl,143,1,2003,USA,English,PG-13,140000000,305388685,165388685,1,Gore Verbinski,0,1,563,Johnny Depp,1,1,40000,Orlando Bloom,0,1,5000,Jack Davenport,0,1,1000,48184,1,10000,3,809474,2113,8.1,1
3113,Fast Five,132,1,2011,USA,English,PG-13,125000000,209805005,84805005,1,Justin Lin,0,1,681,Paul Walker,0,1,23000,Vin Diesel,0,1,14000,Dwayne Johnson,0,1,12000,55345,1,54000,3,284792,366,7.3,0
3114,Batman & Robin,125,1,1997,USA,English,PG-13,125000000,107285004,-17714996,0,Joel Schumacher,1,1,541,Michael Gough,0,1,920,Vivica A. Fox,0,1,890,John Glover,0,1,409,2699,0,0,3,189855,1018,3.7,0
3115,Fantastic 4: Rise of the Silver Surfer,92,1,2007,USA,English,PG,130000000,131920333,1920333,1,Tim Story,0,1,167,Chris Evans,0,1,11000,Ioan Gruffudd,0,1,2000,Andre Braugher,0,1,702,15302,0,0,3,213275,436,5.6,0
3116,Star Wars: Episode II - Attack of the Clones,142,1,2002,USA,English,PG,115000000,310675583,195675583,1,George Lucas,0,0,0,Natalie Portman,0,1,20000,Christopher Lee,0,1,16000,Hayden Christensen,0,1,4000,42990,0,0,3,464310,3516,6.7,0
3117,The Croods,98,1,2013,USA,English,PG,135000000,187165546,52165546,1,Kirk De Micco,0,1,16,Ryan Reynolds,0,1,16000,Emma Stone,0,1,15000,Nicolas Cage,1,1,12000,43286,1,28000,3,150618,195,7.3,0
3118,Fantastic Four,100,1,2015,USA,English,PG-13,120000000,56114221,-63885779,0,Josh Trank,0,1,128,Tim Blake Nelson,0,1,596,Reg E. Cathey,0,1,360,Tim Heidecker,0,1,78,1261,1,41000,3,110486,695,4.3,0
3119,Tomorrow Never Dies,119,1,1997,UK,English,PG-13,110000000,125332007,15332007,1,Roger Spottiswoode,0,1,55,Vincent Schiavelli,0,1,811,Colin Salmon,0,1,766,Joe Don Baker,0,1,387,2958,0,0,3,149680,328,6.5,0
3120,The Smurfs,103,1,2011,USA,English,PG,110000000,142614158,32614158,1,Raja Gosnell,0,1,67,Mahadeo Shivraj,0,1,383,Tim Gunn,0,1,113,Madison McKinley,0,1,111,692,1,31000,3,66593,153,5.5,0
3121,Allegiant,120,1,2016,USA,English,PG-13,110000000,66002193,-43997807,0,Robert Schwentke,0,1,124,Naomi Watts,0,1,6000,Theo James,0,1,5000,Zo?? Kravitz,0,1,943,12452,1,12000,3,44296,144,5.8,0
3122,The Smurfs 2,105,1,2013,USA,English,PG,105000000,71017784,-33982216,0,Raja Gosnell,0,1,67,Jacob Tremblay,0,1,681,Nancy O'Dell,0,1,71,Vanessa Matsui,0,1,40,914,0,0,3,27257,59,5.4,0
3123,The Expendables 2,103,1,2012,USA,English,R,92000000,85017401,-6982599,0,Simon West,0,1,165,Jason Statham,0,1,26000,Sylvester Stallone,0,1,13000,Bruce Willis,1,1,13000,57881,1,108000,3,246803,474,6.7,0
3124,The Wolf of Wall Street,240,1,2013,USA,English,R,100000000,116866727,16866727,1,Martin Scorsese,1,1,17000,Leonardo DiCaprio,0,1,29000,Matthew McConaughey,0,1,11000,Jon Favreau,0,1,4000,46057,1,138000,3,780588,1138,8.2,1
3125,Gangs of New York,216,1,2002,USA,English,R,100000000,77679638,-22320362,0,Martin Scorsese,1,1,17000,Leonardo DiCaprio,0,1,29000,Liam Neeson,1,1,14000,Jim Broadbent,0,1,1000,47657,0,0,3,314033,1166,7.5,0
3126,Cutthroat Island,124,1,1995,USA,English,PG-13,98000000,11000000,-87000000,0,Renny Harlin,1,1,212,Christopher Masterson,0,1,1000,Frank Langella,0,1,903,Matthew Modine,0,1,810,3611,1,1000,3,21102,169,5.6,0
3127,Tropic Thunder,121,1,2008,USA,English,R,92000000,110416702,18416702,1,Ben Stiller,0,0,0,Robert Downey Jr.,1,1,21000,Steve Coogan,0,1,1000,Brandon T. Jackson,0,1,918,23484,0,0,3,307539,577,7,0
3128,Sherlock Holmes,128,1,2009,USA,English,PG-13,90000000,209019489,119019489,1,Guy Ritchie,0,0,0,Robert Downey Jr.,1,1,21000,Eddie Marsan,0,1,979,Robert Maillet,0,1,727,23996,1,20000,3,477300,621,7.6,0
3129,Fantastic Four,100,1,2015,USA,English,PG-13,120000000,56114221,-63885779,0,Josh Trank,0,1,128,Tim Blake Nelson,0,1,596,Reg E. Cathey,0,1,360,Tim Heidecker,0,1,78,1261,1,41000,3,110486,695,4.3,0
3130,The Holiday,138,1,2006,USA,English,PG-13,85000000,63224849,-21775151,0,Nancy Meyers,0,1,278,Kate Winslet,0,1,14000,Rufus Sewell,0,1,3000,Sarah Parish,0,1,213,17423,1,19000,3,182757,483,6.9,0
3131,Ocean's Thirteen,122,1,2007,USA,English,PG-13,85000000,117144465,32144465,1,Steven Soderbergh,1,0,0,Al Pacino,0,1,14000,Matt Damon,1,1,13000,Brad Pitt,1,1,11000,43499,0,0,3,256928,288,6.9,0
3132,Scooby-Doo,86,1,2002,USA,English,PG,84000000,153288182,69288182,1,Raja Gosnell,0,1,67,Sarah Michelle Gellar,0,1,4000,Linda Cardellini,0,1,2000,Miguel A. N?™?§ez Jr.,0,1,271,6355,0,0,3,71424,521,4.9,0
3133,Eagle Eye,118,1,2008,USA,English,PG-13,80000000,101111837,21111837,1,D.J. Caruso,0,1,154,Rosario Dawson,0,1,3000,Ethan Embry,0,1,982,Cameron Boyce,0,1,915,5637,0,0,3,150764,318,6.6,0
3134,Cold Mountain,154,1,2003,USA,English,R,79000000,95632614,16632614,1,Anthony Minghella,0,1,333,Philip Seymour Hoffman,0,1,22000,Natalie Portman,0,1,20000,Charlie Hunnam,0,1,16000,61110,0,0,3,118483,674,7.2,0
3135,Mars Attacks!,106,1,1996,USA,English,PG-13,70000000,37754208,-32245792,0,Tim Burton,1,1,13000,Natalie Portman,0,1,20000,Martin Short,0,1,770,Lukas Haas,0,1,733,22590,0,0,3,172217,405,6.3,0
3136,Journey 2: The Mysterious Island,94,1,2012,USA,English,PG,79000000,103812241,24812241,1,Brad Peyton,0,1,62,Josh Hutcherson,0,1,14000,Dwayne Johnson,0,1,12000,Kristin Davis,0,1,722,27842,0,0,3,67296,133,5.8,0
3137,The League of Extraordinary Gentlemen,110,0,2003,USA,English,PG-13,78000000,66462600,-11537400,0,Stephen Norrington,0,1,45,Jason Flemyng,0,1,1000,Max Ryan,0,1,872,Tony Curran,0,1,845,4714,0,0,3,141533,786,5.8,0
3138,First Knight,134,1,1995,USA,English,PG-13,55000000,37600435,-17399565,0,Jerry Zucker,0,1,109,Julia Ormond,0,1,919,Ben Cross,0,1,303,John Gielgud,0,1,249,1695,0,0,3,55350,180,5.9,0
3139,Sphere,134,1,1998,USA,English,PG-13,75000000,36976367,-38023633,0,Barry Levinson,1,1,272,Peter Coyote,0,1,548,James Pickens Jr.,0,1,270,Huey Lewis,0,1,215,1044,0,0,3,81611,274,6,0
3140,Olympus Has Fallen,119,1,2013,USA,English,R,70000000,98895417,28895417,1,Antoine Fuqua,0,1,845,Gerard Butler,0,1,18000,Morgan Freeman,1,1,11000,Radha Mitchell,0,1,992,31782,1,45000,3,203154,698,6.5,0
3141,Rollerball,98,1,2002,USA,English,R,70000000,18990542,-51009458,0,John McTiernan,0,1,323,LL Cool J,0,1,1000,Chris Klein,0,1,841,Andrew Bryniarski,0,1,390,2763,1,584,3,22264,289,3,0
3142,The Twilight Saga: Eclipse,124,1,2010,USA,English,PG-13,68000000,300523113,232523113,1,David Slade,0,1,171,Robert Pattinson,0,1,21000,Kristen Stewart,0,1,17000,Anna Kendrick,0,1,10000,52547,1,29000,3,184637,498,4.9,0
3143,Hall Pass,111,1,2011,USA,English,R,36000000,45045037,9045037,1,Bobby Farrelly,0,1,101,Jenna Fischer,0,1,966,Larry Joe Campbell,0,1,919,Stephen Merchant,0,1,681,3393,1,10000,3,103230,143,5.9,0
3144,The Matrix,136,1,1999,USA,English,R,63000000,171383253,108383253,1,Lana Wachowski,0,0,0,Keanu Reeves,0,1,18000,Marcus Chong,0,1,145,Gloria Foster,0,1,99,18563,1,25000,3,1217752,3646,8.7,1
3145,Due Date,95,1,2010,USA,English,R,65000000,100448498,35448498,1,Todd Phillips,0,1,480,Robert Downey Jr.,1,1,21000,RZA,0,1,561,Matt Walsh,0,1,490,23018,1,25000,3,272789,285,6.6,0
3146,This Means War,103,1,2012,USA,English,PG-13,65000000,54758461,-10241539,0,McG,0,1,368,Tom Hardy,0,1,27000,Abigail Spencer,0,1,1000,Warren Christie,0,1,520,29808,1,18000,3,147641,238,6.3,0
3147,Sin City: A Dame to Kill For,102,0,2014,USA,English,R,65000000,13750556,-51249444,0,Frank Miller,0,1,436,Joseph Gordon-Levitt,0,1,23000,Bruce Willis,1,1,13000,Eva Green,0,1,6000,49433,1,32000,3,111102,239,6.5,0
3148,Dragon Blade,103,1,2015,China,Mandarin,R,65000000,72413,-64927587,0,Daniel Lee,0,1,10,Si Won Choi,0,1,21,Peng Lin,0,1,18,Sung-jun Yoo,0,1,7,58,0,0,3,11584,86,6.1,0
3149,Jack Ryan: Shadow Recruit,105,1,2014,USA,English,PG-13,60000000,50549107,-9450893,0,Kenneth Branagh,0,0,0,Colm Feore,0,1,539,Nonso Anozie,0,1,394,Gemma Chan,0,1,288,1411,1,17000,3,99035,289,6.2,0
3150,Joy,124,1,2015,USA,English,PG-13,60000000,56443482,-3556518,0,David O. Russell,0,1,737,Jennifer Lawrence,0,1,34000,Robert De Niro,1,1,22000,Bradley Cooper,0,1,14000,75793,1,24000,3,75329,256,6.6,0
3151,London Has Fallen,99,1,2016,UK,English,R,60000000,62401264,2401264,1,Babak Najafi,0,1,24,Gerard Butler,0,1,18000,Radha Mitchell,0,1,992,Julian Kostov,0,1,864,20276,1,28000,3,69484,323,5.9,0
3152,The Boxtrolls,96,1,2014,USA,English,PG,60000000,50807639,-9192361,0,Graham Annable,0,1,7,Isaac Hempstead Wright,0,1,874,Dee Bradley Baker,0,1,668,Tracy Morgan,0,1,642,3151,1,11000,3,40883,122,6.8,0
3153,Gangster Squad,113,1,2013,USA,English,R,60000000,45996718,-14003282,0,Ruben Fleischer,0,1,181,Ryan Gosling,0,1,33000,Brandon Molale,0,1,301,Wade Williams,0,1,300,34738,1,40000,3,173530,264,6.7,0
3154,The Legend of Bagger Vance,126,1,2000,USA,English,PG-13,60000000,30695227,-29304773,0,Robert Redford,0,0,0,Matt Damon,1,1,13000,Will Smith,0,1,10000,Charlize Theron,0,1,9000,34774,0,0,3,45296,267,6.7,0
3155,The Avengers,173,1,2012,USA,English,PG-13,220000000,623279547,403279547,1,Joss Whedon,0,0,0,Chris Hemsworth,0,1,26000,Robert Downey Jr.,1,1,21000,Scarlett Johansson,1,1,19000,87697,1,123000,3,995415,1722,8.1,1
3156,The Last Castle,131,1,2001,USA,English,R,60000000,18208078,-41791922,0,Rod Lurie,0,1,37,Clifton Collins Jr.,0,1,968,Delroy Lindo,0,1,848,Michael Irby,0,1,507,3012,0,0,3,57100,281,6.9,0
3157,The Mortal Instruments: City of Bones,130,1,2013,USA,English,PG-13,60000000,31165421,-28834579,0,Harald Zwart,0,1,91,Aidan Turner,0,1,5000,Kevin Zegers,0,1,2000,CCH Pounder,0,1,1000,10247,1,44000,3,107028,457,6,0
3158,Inkheart,106,1,2008,Germany,English,PG,60000000,17281832,-42718168,0,Iain Softley,0,1,34,Brendan Fraser,0,1,3000,Stephen Graham,0,1,1000,Jamie Foreman,0,1,466,5329,0,0,3,60232,110,6.1,0
3159,In the Name of the King: A Dungeon Siege Tale,156,1,2007,Germany,English,PG-13,60000000,4535117,-55464883,0,Uwe Boll,0,1,892,Jason Statham,0,1,26000,Mike Dopud,0,1,368,Tania Saulnier,0,1,102,26564,0,0,3,38398,368,3.8,0
3160,American Wedding,74,1,2003,USA,English,R,55000000,104354205,49354205,1,Jesse Dylan,0,1,58,Alyson Hannigan,0,1,3000,Thomas Ian Nicholas,0,1,864,Fred Willard,0,1,729,5713,0,0,3,162331,332,6.3,0
3161,Death Becomes Her,104,1,1992,USA,English,PG-13,55000000,58422650,3422650,1,Robert Zemeckis,1,0,0,Bruce Willis,1,1,13000,Meryl Streep,0,1,11000,Isabella Rossellini,0,1,812,25599,1,8000,3,78974,173,6.4,0
3162,Semi-Pro,99,1,2008,USA,English,R,55000000,33472850,-21527150,0,Kent Alterman,0,1,3,Will Ferrell,1,1,8000,Maura Tierney,0,1,509,Matt Walsh,0,1,490,10026,0,0,3,67005,119,5.8,0
3163,The Fan,116,1,1996,USA,English,R,55000000,18573791,-36426209,0,Tony Scott,1,1,12000,Robert De Niro,1,1,22000,Kurt Fuller,0,1,617,Ellen Barkin,0,1,552,24618,0,0,3,38533,89,5.8,0
3164,Bullet to the Head,92,1,2012,USA,English,R,55000000,9483821,-45516179,0,Walter Hill,0,1,394,Sylvester Stallone,0,1,13000,Jason Momoa,0,1,11000,Jon Seda,0,1,565,25418,1,10000,3,39247,131,5.7,0
3165,Bulletproof Monk,104,1,2003,USA,English,PG-13,52000000,23020488,-28979512,0,Paul Hunter,0,1,13,Jaime King,0,1,961,Mako,0,1,691,Victoria Smurfit,0,1,343,2422,1,846,3,42324,180,5.5,0
3166,Outbreak,127,1,1995,USA,English,R,50000000,67823573,17823573,1,Wolfgang Petersen,0,1,249,Kevin Spacey,0,1,18000,Morgan Freeman,1,1,11000,Rene Russo,0,1,808,30383,0,0,3,91176,130,6.6,0
3167,Race to Witch Mountain,98,1,2009,USA,English,PG,65000000,67128202,2128202,1,Andy Fickman,0,1,99,Dwayne Johnson,0,1,12000,Billy Brown,0,1,536,Tom Everett Scott,0,1,433,14007,0,0,3,43328,110,5.7,0
3168,Out of Time,114,1,2003,USA,English,R,50000000,40905277,-9094723,0,Carl Franklin,0,1,73,Denzel Washington,1,1,18000,Sanaa Lathan,0,1,886,John Billingsley,0,1,323,19739,1,1000,3,45895,157,6.5,0
3169,The Host,125,1,2013,USA,English,PG-13,40000000,26616999,-13383001,0,Andrew Niccol,0,1,487,J.D. Evermore,0,1,430,Chandler Canterbury,0,1,329,Rachel Roberts,0,1,201,1300,1,43000,3,92461,347,5.9,0
3170,Into the Blue,110,1,2005,USA,English,PG-13,50000000,18472363,-31527637,0,John Stockwell,0,1,134,Paul Walker,0,1,23000,James Frain,0,1,1000,Ashley Scott,0,1,795,25049,0,0,3,63599,208,5.8,0
3171,Your Highness,102,1,2011,USA,English,R,49900000,21557240,-28342760,0,David Gordon Green,0,1,234,Natalie Portman,0,1,20000,Zooey Deschanel,0,1,11000,James Franco,0,1,11000,45202,1,18000,3,85237,274,5.6,0
3172,Child 44,137,1,2015,Czech Republic,English,R,50000000,1206135,-48793865,0,Daniel Espinosa,0,1,79,Tom Hardy,0,1,27000,Fares Fares,0,1,254,Michael Nardone,0,1,194,27666,1,18000,3,40568,185,6.4,0
3173,Happily N'Ever After,75,1,2006,USA,English,PG,47000000,15519841,-31480159,0,Paul Bolger,0,0,0,Sarah Michelle Gellar,0,1,4000,George Carlin,0,1,769,Rob Paulsen,0,1,677,6863,1,261,3,8693,71,4.5,0
3174,The Client,119,1,1994,USA,English,PG-13,45000000,92115211,47115211,1,Joel Schumacher,1,1,541,Bradley Whitford,0,1,821,Anthony LaPaglia,0,1,577,Brad Renfro,0,1,551,4043,1,1000,3,45798,94,6.7,0
3175,Galaxy Quest,102,1,1999,USA,English,PG,45000000,71423726,26423726,1,Dean Parisot,0,1,23,Alan Rickman,0,1,25000,Enrico Colantoni,0,1,724,Robin Sachs,0,1,436,26998,1,19000,3,123558,609,7.3,0
3176,The Muppets,103,1,2011,USA,English,PG,45000000,88625922,43625922,1,James Bobin,0,1,33,Bill Cobbs,0,1,970,Eric Jacobson,0,1,91,Steve Whitmire,0,1,84,1336,1,26000,3,75176,252,7.1,0
3177,Dune,177,1,1984,USA,English,PG-13,40000000,27400000,-12600000,0,David Lynch,0,0,0,Virginia Madsen,0,1,913,J?_rgen Prochnow,0,1,362,Jos?? Ferrer,0,1,202,2449,1,11000,3,97087,569,6.6,0
3178,Aliens in the Attic,86,1,2009,USA,English,PG,45000000,25200412,-19799588,0,John Schultz,0,1,13,Malese Jow,0,1,1000,Carter Jenkins,0,1,701,Tim Meadows,0,1,553,3423,1,916,3,16580,55,5.4,0
3179,The Producers,134,1,2005,USA,English,PG-13,45000000,19377727,-25622273,0,Susan Stroman,0,1,38,Jon Lovitz,0,1,11000,Will Ferrell,1,1,8000,Matthew Broderick,0,1,2000,24351,0,0,3,35140,409,6.4,0
3180,Sleepers,147,0,1996,USA,English,R,44000000,53300852,9300852,1,Barry Levinson,1,1,272,Robert De Niro,1,1,22000,Brad Pitt,1,1,11000,Minnie Driver,0,1,893,37076,0,0,3,154487,259,7.5,0
3181,The Sweetest Thing,90,1,2002,USA,English,R,43000000,24430272,-18569728,0,Roger Kumble,0,1,16,Judith Chapman,0,1,44,Lillian Adams,0,1,28,Chelsea Bond,0,1,16,132,0,0,3,46158,403,5.1,0
3182,Spy Kids 3-D: Game Over,84,1,2003,USA,English,PG,38000000,111760631,73760631,1,Robert Rodriguez,1,0,0,Sylvester Stallone,0,1,13000,Salma Hayek,0,1,4000,Alexa PenaVega,0,1,2000,22935,1,681,3,40227,188,4.1,0
3183,A Time to Kill,149,1,1996,USA,English,R,40000000,108706165,68706165,1,Joel Schumacher,1,1,541,Kevin Spacey,0,1,18000,Matthew McConaughey,0,1,11000,Oliver Platt,0,1,1000,31349,0,0,3,99558,236,7.4,0
3184,A League of Their Own,128,0,1992,USA,English,PG,40000000,107458785,67458785,1,Penny Marshall,0,1,545,Tom Hanks,1,1,15000,Lori Petty,0,1,923,Rosie O'Donnell,0,1,251,16751,0,0,3,71754,166,7.2,0
3185,Unknown,113,1,2011,UK,English,PG-13,30000000,61094903,31094903,1,Jaume Collet-Serra,0,1,174,Liam Neeson,1,1,14000,Frank Langella,0,1,903,Aidan Quinn,0,1,767,17152,1,29000,3,210542,332,6.9,0
3186,Legal Eagles,116,1,1986,USA,English,PG,40000000,49851591,9851591,1,Ivan Reitman,0,1,425,Brian Dennehy,0,1,954,Debra Winger,0,1,568,Roscoe Lee Browne,0,1,204,2179,1,263,3,7900,34,5.9,0
3187,Hanging Up,94,1,2000,Germany,English,PG-13,60000000,36037909,-23962091,0,Diane Keaton,0,0,0,Adam Arkin,0,1,374,Celia Weston,0,1,258,Jesse James,0,1,235,1238,1,390,3,10132,130,4.7,0
3188,A Million Ways to Die in the West,136,1,2014,USA,English,R,40000000,42615685,2615685,1,Seth MacFarlane,0,1,3000,Liam Neeson,1,1,14000,Charlize Theron,0,1,9000,Seth MacFarlane,0,1,3000,28927,1,24000,3,136093,416,6.1,0
3189,The Other Boleyn Girl,115,1,2008,UK,English,PG-13,35000000,26814957,-8185043,0,Justin Chadwick,0,1,56,Natalie Portman,0,1,20000,Scarlett Johansson,1,1,19000,Benedict Cumberbatch,0,1,19000,77823,0,0,3,84357,252,6.7,0
3190,Kiss of Death,101,1,1995,USA,English,R,40000000,14942422,-25057578,0,Barbet Schroeder,0,1,58,Nicolas Cage,1,1,12000,Michael Rapaport,0,1,975,Philip Baker Hall,0,1,497,14008,1,555,3,14226,60,5.9,0
3191,Big Miracle,107,1,2012,USA,English,PG,40000000,20113965,-19886035,0,Ken Kwapis,0,1,42,Ted Danson,0,1,875,Tim Blake Nelson,0,1,596,Andrew Daly,0,1,171,1702,0,0,3,15231,66,6.5,0
3192,Cirque du Freak: The Vampire's Assistant,109,1,2009,USA,English,PG-13,40000000,13838130,-26161870,0,Paul Weitz,0,1,80,Josh Hutcherson,0,1,14000,Salma Hayek,0,1,4000,Patrick Fugit,0,1,835,20503,0,0,3,35990,157,5.9,0
3193,Just Visiting,84,1,2001,France,English,PG-13,40000000,4777007,-35222993,0,Jean-Marie Poir??,0,1,8,Bridgette Wilson-Sampras,0,1,545,Matt Ross,0,1,248,John Aylward,0,1,219,1149,1,565,3,15130,98,5.8,0
3194,Alex Rider: Operation Stormbreaker,93,1,2006,Germany,English,PG,40000000,652526,-39347474,0,Geoffrey Sax,0,1,13,Alex Pettyfer,0,1,15000,Sophie Okonedo,0,1,460,Ashley Walters,0,1,173,15638,1,823,3,20201,187,5.1,0
3195,Heartbreakers,123,1,2001,USA,English,PG-13,35000000,40334024,5334024,1,David Mirkin,0,1,7,Sarah Silverman,0,1,931,Anne Bancroft,0,1,754,Jeffrey Jones,0,1,692,2912,1,989,3,44168,216,6.2,0
3196,Nim's Island,96,1,2008,USA,English,PG,37000000,48006503,11006503,1,Jennifer Flackett,0,1,3,Gerard Butler,0,1,18000,Anthony Simcoe,0,1,82,Christopher James Baker,0,1,35,18178,0,0,3,28109,110,6,0
3197,Never Say Never Again,121,1,1983,UK,English,PG,36000000,55500000,19500000,1,Irvin Kershner,0,1,883,Bernie Casey,0,1,180,Klaus Maria Brandauer,0,1,172,Barbara Carrera,0,1,133,762,0,0,3,48636,214,6.2,0
3198,The Hangover,108,1,2009,USA,English,R,35000000,277313371,242313371,1,Todd Phillips,0,1,480,Bradley Cooper,0,1,14000,Rob Riggle,0,1,839,Mike Epps,0,1,706,17623,1,24000,3,583341,626,7.8,0
3199,Sky High,100,1,2005,USA,English,PG,35000000,63939454,28939454,1,Mike Mitchell,0,1,31,Michael Angarano,0,1,947,Kelly Preston,0,1,742,Nicholas Braun,0,1,591,2968,0,0,3,61321,217,6.2,0
